ID,ES Score,OkapiTF Score,TFIDF Score,BM25 Score,Laplace Score,JM Score,Label
85-AP890726-0137,5.848947,0.380234,0.875081,2.348318,-47.992693,0.004802,0
85-AP890223-0001,6.044574,0.380234,0.875081,2.348318,-47.992693,0.004802,0
85-AP890320-0177,6.578592,0.677916,0.874911,2.587842,-47.299778,0.007041,0
85-AP891030-0102,6.034836,0.896844,0.874774,2.811607,-46.38447,0.011985,0
85-AP891030-0236,1.165654,0.735634,0.874549,2.68609,-46.895203,0.007693,0
85-AP891005-0003,4.646028,0.816147,0.874231,2.897938,-46.607717,0.009487,0
85-AP890421-0141,6.208586,0.965587,0.874157,2.986893,-45.797656,0.016525,0
85-AP890916-0058,1.348368,0.98706,0.873951,2.379843,-46.606341,0.014942,0
85-AP890323-0129,1.777409,0.98706,0.873951,2.379843,-46.606341,0.014942,0
85-AP890501-0018,6.234528,0.521387,0.873914,2.578202,-47.300509,0.006823,0
85-AP890223-0165,1.438565,0.929417,0.87364,2.31257,-46.893774,0.012759,0
85-AP890922-0101,6.000832,0.406377,0.873262,2.213647,-47.992548,0.005508,0
85-AP891107-0026,5.612407,0.406377,0.873262,2.213647,-47.992548,0.005508,0
85-AP890626-0098,5.848947,0.379362,0.873075,2.347528,-47.992698,0.00478,0
85-AP890612-0271,6.044574,0.379362,0.873075,2.347528,-47.992698,0.00478,0
85-AP890513-0112,5.848947,0.379362,0.873075,2.347528,-47.992698,0.00478,0
85-AP890927-0069,4.897856,0.638673,0.872974,2.713733,-47.300088,0.006347,0
85-AP891107-0166,6.472818,0.89474,0.8722,2.810071,-46.384491,0.011919,0
85-AP890622-0143,6.60013,0.637443,0.871292,2.712845,-47.300099,0.006326,0
85-AP891109-0274,6.253741,0.378494,0.871079,2.346739,-47.992704,0.004759,0
85-AP890211-0009,6.539578,0.745734,0.869622,2.835191,-46.89511,0.007889,0
85-AP891019-0025,5.11571,0.673776,0.869568,2.585279,-47.299809,0.006964,0
85-AP890131-0295,5.665584,0.377631,0.869091,2.345951,-47.992709,0.004738,0
85-AP891006-0197,6.000832,0.404391,0.868994,2.212144,-47.992559,0.005449,0
85-AP890106-0127,6.106485,0.404391,0.868994,2.212144,-47.992559,0.005449,0
85-AP890228-0141,5.939137,0.404266,0.868725,2.8529,-47.588356,0.004495,0
85-AP891025-0071,5.944111,0.920591,0.868605,2.96502,-46.048764,0.013627,0
85-AP890523-0160,1.438565,0.924097,0.868117,2.310432,-46.893805,0.012571,0
85-AP891227-0070,5.883888,0.672234,0.867578,3.306774,-46.492271,0.006045,0
85-AP890802-0086,1.515144,0.980806,0.867394,2.377108,-46.606382,0.01468,0
85-AP890902-0101,6.039497,0.950002,0.866492,2.844891,-46.048412,0.014791,0
85-AP890310-0149,0.856025,0.922337,0.866292,2.30972,-46.893816,0.01251,0
85-AP891116-0177,6.60013,0.633781,0.866287,2.710185,-47.30013,0.006265,0
85-AP890819-0035,2.031019,0.516574,0.865846,2.315663,-47.587435,0.007399,0
85-AP890821-0122,6.504363,0.779041,0.865555,2.708997,-46.89482,0.008576,0
85-AP890527-0135,0.030094,0.820816,0.86531,2.175135,-47.298898,0.010468,0
85-AP891205-0212,5.012431,0.87855,0.864282,2.868436,-46.203193,0.009392,0
85-AP890130-0163,1.473043,0.819542,0.863967,2.806213,-46.490441,0.008405,0
85-AP890614-0021,3.778734,0.515433,0.863934,2.573418,-47.300566,0.00665,0
85-AP890719-0204,5.286637,1.035421,0.863388,2.879727,-45.429993,0.023205,0
85-AP890426-0018,1.791893,0.514899,0.863038,2.572984,-47.300571,0.006635,0
85-AP890522-0072,6.000832,0.401448,0.86267,2.209894,-47.992574,0.005364,0
85-AP890726-0173,5.27121,0.668334,0.862545,2.581869,-47.29985,0.006864,0
85-AP890309-0045,4.021935,0.816765,0.86104,2.173656,-47.298918,0.010345,0
85-AP890116-0192,4.969121,0.775328,0.861014,2.706534,-46.894851,0.008497,0
85-AP890710-0134,1.854026,0.974636,0.860939,2.37438,-46.606424,0.014427,0
85-AP890609-0249,2.266267,1.041529,0.860912,2.439904,-46.2013,0.018578,0
85-AP891111-0114,1.438565,0.9171,0.860863,2.307587,-46.893847,0.012329,0
85-AP890316-0157,6.405302,0.513369,0.860474,2.313556,-47.587456,0.007285,0
85-AP890602-0066,5.865434,0.884384,0.859568,2.802413,-46.384594,0.011598,0
85-AP890505-0158,1.958123,1.061892,0.859333,2.457352,-46.047284,0.020528,0
85-AP891204-0169,6.057859,0.512574,0.859142,2.313029,-47.587461,0.007257,0
85-AP890713-0067,2.351312,0.512574,0.859142,2.313029,-47.587461,0.007257,0
85-AP890928-0027,4.969121,0.665646,0.859075,2.580167,-47.299871,0.006815,0
85-AP890519-0140,4.69978,0.771651,0.856521,2.704076,-46.894882,0.008418,0
85-AP891216-0097,2.499763,0.398548,0.856438,2.207649,-47.99259,0.005282,0
85-AP891108-0136,5.800123,0.398548,0.856438,2.207649,-47.99259,0.005282,0
85-AP891218-0069,1.746136,0.912564,0.856166,2.899311,-45.980484,0.010205,0
85-AP890515-0080,6.384524,0.662979,0.855634,2.578468,-47.299892,0.006767,0
85-AP890124-0034,5.984488,0.371588,0.855183,3.007848,-47.588728,0.003936,0
85-AP890616-0144,6.232418,0.625398,0.854829,2.703999,-47.300202,0.006129,0
85-AP890526-0090,6.60013,0.625398,0.854829,2.703999,-47.300202,0.006129,0
85-AP890825-0069,1.165654,0.717296,0.854119,2.67526,-46.895379,0.007351,0
85-AP890405-0001,6.384524,0.661654,0.853923,2.577619,-47.299902,0.006743,0
85-AP890622-0202,4.69978,0.834443,0.853716,2.763568,-46.607541,0.009937,0
85-AP891010-0180,6.044574,0.370861,0.85351,2.339661,-47.99275,0.004579,0
85-AP890823-0150,3.057617,0.808782,0.852624,2.170706,-47.29896,0.010108,0
85-AP890310-0109,1.514549,0.808782,0.852624,2.170706,-47.29896,0.010108,0
85-AP890412-0110,5.848947,0.370032,0.851602,2.338877,-47.992755,0.00456,0
85-AP890711-0063,3.224201,0.90744,0.850865,2.89591,-45.980546,0.010089,0
85-AP890612-0095,6.000832,0.395689,0.850295,2.205408,-47.992605,0.005203,0
85-AP890223-0137,0.030179,0.507274,0.850259,1.775644,-47.992129,0.010406,0
85-AP890126-0166,5.034293,0.621873,0.850011,2.701357,-47.300233,0.006073,0
85-AP890323-0151,2.051522,0.964036,0.849882,2.369621,-46.606496,0.014007,0
85-AP890113-0264,6.044574,0.369206,0.849702,2.338094,-47.992761,0.004541,0
85-AP891219-0013,5.751749,0.730142,0.849656,2.823262,-46.895255,0.007589,0
85-AP890803-0257,1.165654,0.713115,0.849451,2.672724,-46.89542,0.007275,0
85-AP890219-0009,6.263028,0.905065,0.84867,2.950635,-46.04896,0.013057,0
85-AP890831-0047,1.777409,1.001666,0.848656,2.408371,-46.38356,0.015973,0
85-AP890825-0135,1.438565,0.804849,0.848477,2.169234,-47.298981,0.009993,0
85-AP890523-0104,0.885085,0.804849,0.848477,2.169234,-47.298981,0.009993,0
85-AP890923-0082,6.213539,0.795671,0.848374,2.881523,-46.607924,0.00901,0
85-AP891107-0005,7.552795,0.962542,0.848326,2.368943,-46.606506,0.013949,0
85-AP890201-0081,5.800123,0.394745,0.848266,2.204663,-47.99261,0.005177,0
85-AP890201-0076,1.473043,0.8046,0.848215,2.79701,-46.490596,0.008126,0
85-AP891017-0166,0.030649,0.505724,0.84766,1.775024,-47.992134,0.010285,0
85-AP890216-0050,8.766088,0.505528,0.847332,2.308304,-47.587508,0.007015,0
85-AP890928-0154,6.06351,0.619545,0.846829,2.699598,-47.300254,0.006036,0
85-AP891017-0172,5.800123,0.393806,0.846248,2.203917,-47.992616,0.005152,0
85-AP890801-0141,6.341501,0.763208,0.846218,2.698357,-46.894954,0.008241,0
85-AP890221-0070,5.848947,0.367566,0.845928,2.336528,-47.992771,0.004504,0
85-AP890707-0197,1.846064,0.793682,0.845875,2.879892,-46.607945,0.008965,0
85-AP890808-0136,6.384524,0.655106,0.845472,2.573384,-47.299954,0.006628,0
85-AP891120-0133,1.348368,0.959569,0.845233,2.367588,-46.606527,0.013834,0
85-AP890811-0006,6.045852,0.504183,0.845078,1.774405,-47.992139,0.010166,0
85-AP890226-0011,5.939137,0.393219,0.844987,2.838613,-47.588475,0.004296,0
85-AP890816-0020,5.944111,0.792692,0.844631,2.879077,-46.607955,0.008943,0
85-AP891002-0337,5.665584,0.366751,0.844053,2.335747,-47.992776,0.004486,0
85-AP891027-0031,6.232418,0.617234,0.84367,2.697842,-47.300275,0.005999,0
85-AP890120-0138,1.348368,0.900074,0.843257,2.300506,-46.89395,0.011767,0
85-AP890504-0024,6.201578,0.652523,0.842139,2.571693,-47.299975,0.006583,0
85-AP890211-0066,6.504363,0.759647,0.841879,2.695914,-46.894985,0.008168,0
85-AP891211-0124,1.814909,0.955145,0.840638,2.365559,-46.606558,0.013667,0
85-AP891212-0106,5.958951,0.870548,0.839919,2.930246,-46.203018,0.011531,0
85-AP890510-0108,5.716543,0.795894,0.839037,2.791517,-46.490689,0.007968,0
85-AP890921-0152,5.665584,0.364329,0.838478,2.333405,-47.992792,0.004432,0
85-AP890125-0201,0.803724,0.895092,0.838117,2.298391,-46.893981,0.011608,0
85-AP890313-0077,6.3042,0.821441,0.838038,2.754164,-46.607666,0.009615,0
85-AP890314-0266,1.473043,0.794938,0.838029,2.790908,-46.4907,0.007951,0
85-AP891016-0081,1.348368,0.952221,0.837603,2.364208,-46.606579,0.013557,0
85-AP890816-0076,6.232418,0.612664,0.837424,2.694335,-47.300316,0.005928,0
85-AP890110-0269,6.044574,0.363529,0.836636,2.332625,-47.992797,0.004414,0
85-AP890508-0130,6.037008,0.89557,0.83659,2.941632,-46.049084,0.012723,0
85-AP890628-0193,7.52176,0.893444,0.836417,2.297687,-46.893992,0.011557,0
85-AP890527-0051,1.656471,0.893235,0.836202,2.886318,-45.980722,0.009773,0
85-AP891012-0016,6.227388,0.719405,0.835951,2.814804,-46.895358,0.007389,0
85-AP891110-0215,6.60013,0.611532,0.835876,2.69346,-47.300326,0.00591,0
85-AP890427-0126,3.556515,0.792085,0.835021,2.789083,-46.490731,0.0079,0
85-AP890425-0058,5.665584,0.362732,0.834803,2.331846,-47.992802,0.004397,0
85-AP890407-0042,6.384524,0.646154,0.833919,2.567477,-47.300026,0.006473,0
85-AP891011-0056,6.384524,0.646154,0.833919,2.567477,-47.300026,0.006473,0
85-AP890821-0137,5.493369,0.361939,0.832977,2.331067,-47.992807,0.00438,0
85-AP891104-0074,6.232418,0.609281,0.832799,2.691712,-47.300347,0.005876,0
85-AP890123-0314,1.105721,0.697868,0.832395,2.66326,-46.895575,0.007007,0
85-AP890727-0114,4.550059,0.697868,0.832395,2.66326,-46.895575,0.007007,0
85-AP891201-0060,6.000832,0.387354,0.832383,2.198714,-47.992652,0.004981,0
85-AP890503-0182,6.201578,0.644895,0.832294,2.566636,-47.300037,0.006451,0
85-AP891207-0102,1.232457,1.054558,0.832023,2.456644,-45.914094,0.020858,0
85-AP890626-0150,1.958123,1.014442,0.831936,2.42591,-46.201528,0.017155,0
85-AP891023-0156,6.227388,0.716246,0.831926,2.812277,-46.895389,0.007332,0
85-AP890427-0118,6.037008,0.863885,0.831546,2.924133,-46.2031,0.01133,0
85-AP890211-0153,7.52176,0.888537,0.831361,2.295576,-46.894023,0.011404,0
85-AP890403-0044,6.000832,0.386449,0.830439,2.197972,-47.992657,0.004958,0
85-AP891124-0001,7.311291,0.495133,0.829908,1.770698,-47.99217,0.009512,0
85-AP890120-0029,5.865434,0.749163,0.829127,2.688611,-46.895079,0.007957,0
85-AP890101-0008,6.384524,0.642391,0.829063,2.564954,-47.300057,0.006409,0
85-AP890117-0133,7.111574,0.94356,0.828635,2.360165,-46.606641,0.013239,0
85-AP890602-0248,6.000832,0.385549,0.828504,2.197231,-47.992662,0.004935,0
85-AP890316-0190,5.788,0.494206,0.828354,2.300472,-47.587585,0.00665,0
85-AP890602-0025,5.216267,0.494206,0.828354,2.300472,-47.587585,0.00665,0
85-AP890112-0008,1.002619,0.785505,0.828085,2.784833,-46.490803,0.007784,0
85-AP890211-0030,6.341501,0.748016,0.827734,2.687802,-46.895089,0.007934,0
85-AP890508-0065,2.317909,1.08835,0.827701,2.477835,-45.59594,0.025943,0
85-AP890505-0244,5.337813,0.8425,0.826917,2.845012,-46.203607,0.008669,0
85-AP890810-0124,6.232418,0.604827,0.826712,2.688221,-47.300388,0.005808,0
85-AP890930-0023,5.800123,0.384653,0.826579,2.196491,-47.992667,0.004912,0
85-AP890510-0225,1.473043,0.783645,0.826125,2.783621,-46.490824,0.007752,0
85-AP890510-0152,1.348368,0.882078,0.824716,2.292769,-46.894064,0.011208,0
85-AP890112-0277,5.612407,0.383761,0.824662,2.195751,-47.992673,0.004889,0
85-AP890928-0198,1.438565,0.782029,0.82442,2.160442,-47.299105,0.009362,0
85-AP891007-0039,5.665584,0.358024,0.823967,2.327182,-47.992833,0.004296,0
85-AP890729-0024,5.665584,0.358024,0.823967,2.327182,-47.992833,0.004296,0
85-AP891101-0118,3.528628,0.491271,0.823436,2.298393,-47.587606,0.00656,0
85-AP890315-0051,6.000832,0.382873,0.822754,2.195012,-47.992678,0.004867,0
85-AP891107-0293,5.800123,0.382873,0.822754,2.195012,-47.992678,0.004867,0
85-AP890410-0011,5.612407,0.382873,0.822754,2.195012,-47.992678,0.004867,0
85-AP890306-0029,6.227388,0.708983,0.822685,2.806397,-46.895461,0.007201,0
85-AP890623-0183,6.201578,0.637443,0.822676,2.561598,-47.300099,0.006326,0
85-AP890722-0045,1.488345,0.780186,0.822477,2.159712,-47.299115,0.009314,0
85-AP890215-0023,6.341501,0.743465,0.82221,2.684571,-46.89513,0.007844,0
85-AP891118-0016,6.06351,0.60153,0.822204,2.68561,-47.30042,0.005758,0
85-AP890608-0156,5.848947,0.357251,0.822188,2.326406,-47.992838,0.004279,0
85-AP890609-0036,1.958123,0.9755,0.82121,2.395351,-46.383767,0.014836,0
85-AP890315-0144,5.800123,0.381989,0.820855,2.194273,-47.992683,0.004845,0
85-AP890127-0173,5.43646,0.381989,0.820855,2.194273,-47.992683,0.004845,0
85-AP891003-0126,5.665584,0.356481,0.820417,2.325631,-47.992843,0.004263,0
85-AP890623-0035,5.665584,0.356481,0.820417,2.325631,-47.992843,0.004263,0
85-AP890429-0107,1.854026,0.877298,0.819802,2.290668,-46.894095,0.011065,0
85-AP890210-0216,4.830699,0.634997,0.81952,2.559923,-47.300119,0.006286,0
85-AP890918-0072,2.419621,0.381109,0.818964,2.193535,-47.992688,0.004823,0
85-AP891007-0042,1.488345,0.776525,0.818618,2.158255,-47.299136,0.009218,0
85-AP890619-0170,4.305226,0.488372,0.818576,2.296317,-47.587627,0.006473,0
85-AP890620-0005,1.002619,0.776294,0.818374,2.778784,-46.490907,0.007625,0
85-AP890726-0144,6.332676,0.875716,0.818178,2.289968,-46.894106,0.011018,0
85-AP891103-0101,6.028824,0.633781,0.817951,2.559086,-47.30013,0.006265,0
85-AP890113-0098,7.385447,0.487835,0.817676,1.76762,-47.992196,0.009033,0
85-AP891109-0138,5.800123,0.380234,0.817083,2.192797,-47.992693,0.004802,0
85-AP891207-0037,7.111574,0.932271,0.816986,2.354797,-46.606724,0.012839,0
85-AP890123-0190,5.178548,0.354952,0.816898,2.324083,-47.992854,0.004231,0
85-AP890918-0116,6.039497,0.803731,0.816818,2.740957,-46.607841,0.009194,0
85-AP891011-0069,5.865434,0.738969,0.81676,2.681349,-46.895172,0.007757,0
85-AP890920-0191,4.897856,0.597188,0.81627,2.682135,-47.300461,0.005693,0
85-AP890824-0060,6.034836,0.848237,0.816012,2.774471,-46.384977,0.010557,0
85-AP891202-0060,3.182227,0.637397,0.81524,2.888584,-46.609992,0.006101,0
85-AP890624-0129,1.438565,0.772898,0.814795,2.156799,-47.299157,0.009124,0
85-AP890112-0088,1.438565,0.772898,0.814795,2.156799,-47.299157,0.009124,0
85-AP890412-0217,5.788579,0.846374,0.81379,2.772978,-46.384998,0.010506,0
85-AP891002-0152,5.493369,0.353436,0.813408,2.322536,-47.992864,0.0042,0
85-AP891115-0033,5.43646,0.378494,0.813345,2.191323,-47.992704,0.004759,0
85-AP890710-0158,1.662953,0.771097,0.812896,2.156072,-47.299167,0.009078,0
85-AP890111-0049,7.311291,0.484976,0.812883,1.766392,-47.992207,0.008856,0
85-AP890805-0110,7.090959,1.092144,0.812224,2.477432,-45.429186,0.028102,0
85-AP890424-0090,4.2435,0.679478,0.811757,2.651371,-46.895772,0.006697,0
87-AP890102-0007,4.466697,0.76119,0.690326,2.587797,-58.780673,0.006472,0
87-AP890104-0023,4.741801,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890104-0249,0.079286,0.217972,0.235331,0.993567,-60.165909,0.00237,0
87-AP890105-0011,3.250444,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890110-0167,9.11015,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890110-0282,8.71028,1.135269,1.183103,4.23426,-56.951875,0.011319,0
87-AP890111-0037,4.885685,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890111-0042,2.623973,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890111-0238,1.434637,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890111-0274,2.623973,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890112-0026,4.337988,0.820304,0.836614,2.740921,-58.088818,0.010787,0
87-AP890112-0277,0.075168,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890113-0242,5.234646,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890114-0152,1.237712,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890120-0120,0.913258,0.361049,0.338299,1.218018,-59.760402,0.003885,0
87-AP890121-0029,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
87-AP890123-0235,2.288272,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890123-0236,4.133065,0.546759,0.712356,2.139798,-59.249385,0.00734,0
87-AP890123-0314,0.076265,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890125-0256,4.24198,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890125-0283,3.589125,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890125-0328,5.502667,0.928547,0.885516,3.302104,-57.97148,0.00817,0
87-AP890126-0214,1.553777,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890127-0270,4.673637,1.12086,1.089904,3.678425,-57.460328,0.011509,0
87-AP890127-0294,2.39597,1.10182,1.110923,3.381199,-58.373299,0.011579,0
87-AP890127-0299,2.05614,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890130-0049,3.730497,0.545522,0.588969,1.503287,-59.758799,0.008675,0
87-AP890131-0106,5.304398,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890131-0258,5.304398,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890202-0173,2.623973,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890202-0260,7.396409,1.333854,1.261569,3.517753,-57.967321,0.016024,0
87-AP890202-0302,3.89582,0.815523,0.706407,2.026439,-59.066069,0.009523,0
87-AP890203-0235,3.453427,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890203-0259,2.423578,0.287194,0.300254,1.018668,-60.164962,0.003189,0
87-AP890204-0141,6.127643,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890204-0174,5.77391,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890204-0175,6.861976,0.891802,0.950488,2.556237,-59.065542,0.011617,0
87-AP890204-0176,1.671269,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890206-0007,6.066284,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890206-0008,8.976999,1.204403,1.359555,4.011226,-58.085601,0.014296,0
87-AP890206-0131,8.976999,1.204403,1.359555,4.011226,-58.085601,0.014296,0
87-AP890206-0265,2.483832,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890207-0021,6.546298,1.159347,1.150887,3.046543,-58.777196,0.013403,0
87-AP890207-0028,6.868316,0.787197,0.890724,3.555484,-58.376976,0.006694,0
87-AP890207-0029,8.902811,1.496033,1.445399,4.553938,-57.27556,0.015188,0
87-AP890207-0049,8.303225,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890207-0258,2.833701,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890207-0270,2.662989,1.18217,1.009526,3.653876,-56.991751,0.011124,0
87-AP890208-0044,3.0278,0.767296,0.642701,2.203176,-58.662549,0.007584,0
87-AP890208-0261,9.918221,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890209-0213,5.912156,0.64996,0.655365,2.008137,-59.471535,0.00665,0
87-AP890209-0219,3.051075,0.539299,0.563823,1.453377,-59.758835,0.008403,0
87-AP890210-0033,10.416632,1.654709,1.70421,5.373062,-56.360945,0.017948,0
87-AP890210-0156,2.771713,0.312109,0.185891,0.589033,-60.164724,0.003562,0
87-AP890210-0223,2.161636,0.249898,0.269801,1.023687,-60.165407,0.002714,0
87-AP890210-0260,1.433777,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890210-0269,3.059252,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890211-0001,2.272779,0.265963,0.287145,1.036646,-60.1652,0.002908,0
87-AP890212-0097,16.085363,1.948688,2.123862,5.809186,-56.580922,0.025594,0
87-AP890213-0127,4.024869,0.588785,0.635678,1.691934,-59.471484,0.009425,0
87-AP890213-0237,0.071711,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890213-0265,3.579456,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890215-0021,2.305061,0.256482,0.268146,0.996584,-60.165319,0.002792,0
87-AP890215-0064,6.360511,1.092562,1.124802,3.429923,-58.373376,0.011392,0
87-AP890216-0191,3.049806,0.375063,0.223386,0.606632,-60.164264,0.004789,0
87-AP890221-0165,6.095377,1.413604,1.277439,4.306864,-56.989761,0.013834,0
87-AP890221-0264,4.785609,0.667452,0.778131,2.680107,-59.067446,0.006613,0
87-AP890223-0242,2.58512,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890223-0252,3.630741,1.05704,0.915592,3.222627,-57.683363,0.010124,0
87-AP890223-0295,4.802031,1.088544,0.952952,2.284697,-58.77728,0.020383,0
87-AP890223-0307,4.785609,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890224-0239,2.454661,0.387066,0.315759,0.808380,-61.016726,0.005370,0
87-AP890224-0268,8.165203,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890226-0102,8.078618,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890226-0103,2.865136,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890227-0073,5.912156,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890227-0079,6.313774,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890228-0232,3.165823,0.68493,0.767073,2.249605,-59.471265,0.007286,0
87-AP890301-0179,9.508848,1.427932,1.356616,4.94863,-56.990422,0.012153,0
87-AP890301-0259,4.218297,1.09347,0.925547,2.717562,-57.681699,0.014325,0
87-AP890301-0271,7.014386,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890302-0264,4.35679,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890303-0033,2.955425,0.317498,0.331936,1.036985,-60.164678,0.00365,0
87-AP890309-0013,5.088828,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890310-0018,5.552877,0.864583,0.882482,2.985513,-58.779462,0.007805,0
87-AP890310-0309,0.071864,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890313-0205,4.668052,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890314-0119,6.110053,1.135483,1.029774,2.774828,-58.777335,0.012807,0
87-AP890317-0201,2.771533,0.299134,0.322958,1.059788,-60.164843,0.003362,0
87-AP890320-0283,2.908427,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890322-0284,4.258451,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890322-0333,12.254147,1.649185,1.715024,4.872954,-56.206185,0.02307,0
87-AP890323-0017,10.956354,1.709294,1.749096,5.601413,-56.178892,0.017406,0
87-AP890323-0148,9.264791,1.369325,1.425471,4.445625,-57.680714,0.013403,0
87-AP890323-0237,5.449943,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890323-0239,6.999506,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890323-0271,7.17635,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890327-0008,1.807983,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890327-0169,1.773565,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890329-0060,2.623973,0.690003,0.600288,2.049498,-59.067197,0.006984,0
87-AP890330-0093,4.477986,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890330-0203,4.801911,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890403-0139,4.696357,0.863466,0.911907,2.778777,-58.556351,0.011093,0
87-AP890406-0266,2.533281,0.273433,0.29521,1.042253,-60.165112,0.003004,0
87-AP890406-0268,1.553777,0.34979,0.352699,1.75624,-59.476053,0.003052,0
87-AP890407-0088,5.912156,0.553266,0.557866,1.951142,-59.472456,0.005188,0
87-AP890411-0152,4.906802,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890412-0197,3.735925,0.563369,0.596254,2.339094,-59.068852,0.005148,0
87-AP890413-0301,5.02724,1.042722,1.136213,4.453847,-57.684583,0.008603,0
87-AP890414-0033,4.359259,0.470658,0.560674,2.230437,-59.473542,0.004199,0
87-AP890414-0089,0.079009,0.667108,0.720238,1.721274,-59.470972,0.014539,0
87-AP890414-0236,10.475792,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890414-0271,5.552877,1.581701,1.361448,3.990054,-57.392101,0.01855,0
87-AP890415-0120,8.363413,1.009556,0.88955,2.892121,-58.374137,0.009858,0
87-AP890415-0136,6.940909,0.805579,0.959652,3.161402,-58.662125,0.008256,0
87-AP890418-0311,3.262234,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890418-0329,3.589125,0.60825,0.620842,2.770087,-58.783216,0.004864,0
87-AP890419-0190,7.984926,1.190642,1.268537,5.208286,-56.589712,0.009885,0
87-AP890420-0013,4.068759,0.439416,0.466905,1.959256,-59.474059,0.003873,0
87-AP890422-0092,3.257512,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890424-0107,6.453982,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890426-0274,6.341682,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890428-0205,7.361164,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890428-0212,0.068109,0.453108,0.424556,0.97933,-60.16387,0.007313,0
87-AP890428-0243,6.424153,1.705512,1.643095,5.22286,-56.024969,0.020545,0
87-AP890429-0023,4.586458,0.563395,0.335555,0.927316,-59.471681,0.008353,0
87-AP890501-0265,5.156398,0.723016,0.64592,2.710195,-58.378123,0.00597,0
87-AP890502-0266,5.930605,0.849508,0.927021,3.992742,-58.090958,0.006552,0
87-AP890503-0265,4.068759,0.47539,0.50513,1.993791,-59.473469,0.004251,0
87-AP890510-0150,4.170444,1.067173,1.136852,2.619751,-59.06462,0.019498,0
87-AP890512-0244,6.011647,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890515-0191,3.440169,0.485506,0.524174,1.477853,-59.759187,0.0065,0
87-AP890518-0172,6.506841,0.757291,0.868447,2.69667,-59.066546,0.008232,0
87-AP890519-0217,7.148012,0.0,0.0,0.0,-60.857697,0.000903,0
87-AP890520-0015,8.898022,0.0,0.0,0.0,-60.857697,0.000903,0
